bhk_name,bhk_url,bhk_price,bhk_area,bhk_location,bhk_location_url
3,https://www.makaan.com/mumbai/rkr-reality-precious-imperial-in-ambernath-east-19007680/3bhk-821-sqft-apartment,44.26 L,821,Ambernath East,https://www.makaan.com/mumbai-property/ambernath-east-flats-for-sale-51728
1,https://www.makaan.com/mumbai/a-m-developers-balaji-heights-in-rasayani-19066010/1bhk-313-sqft-apartment,27.56 L,313,Rasayani,https://www.makaan.com/mumbai-property/rasayani-flats-for-sale-52730
1,https://www.makaan.com/mumbai/sai-shrushti-enterprises-vatika-in-thane-west-19018971/1bhk-409-sqft-apartment,30.15 L,409,Thane West,https://www.makaan.com/mumbai-property/thane-west-flats-for-sale-50063
2,https://www.makaan.com/mumbai/piramal-realty-s-class-homes-in-mulund-west-16906554/2bhk-560-sqft-apartment,1.32 Cr,560,Mulund West,https://www.makaan.com/mumbai-property/mulund-west-flats-for-sale-50015
3,https://www.makaan.com/mumbai/space-group-chembur-eternia-space-in-karjat-17775309/3bhk-826-sqft-apartment,42.84 L,827,Karjat,https://www.makaan.com/mumbai-property/karjat-flats-for-sale-51185
3,https://www.makaan.com/mumbai/today-imperia-in-ulwe-17841536/3bhk-2t-1625-sqft-apartment,1.45 Cr,1625,Ulwe,https://www.makaan.com/mumbai-property/ulwe-flats-for-sale-50412
1,https://www.makaan.com/mumbai/builder-project-in-badlapur-east-18836980/1bhk-2t-680-sqft-apartment,27.5 L,680,Badlapur East,https://www.makaan.com/mumbai-property/badlapur-east-flats-for-sale-51729
2,https://www.makaan.com/mumbai/neelyog-virat-b-wing-in-malad-east-19838323/2bhk-636-sqft-apartment,1.38 Cr,636,Malad East,https://www.makaan.com/mumbai-property/malad-east-flats-for-sale-52178
2,https://www.makaan.com/mumbai/tharwani-realty-ariana-phase-iii-in-ambernath-west-19896367/2bhk-642-sqft-apartment,38.99 L,642,Ambernath West,https://www.makaan.com/mumbai-property/ambernath-west-flats-for-sale-50032
4,https://www.makaan.com/mumbai/yash-development-shreeji-daivi-in-borivali-west-20109622/4bhk-1751-sqft-apartment,4.38 Cr,1751,Borivali West,https://www.makaan.com/mumbai-property/borivali-west-flats-for-sale-50024
2,https://www.makaan.com/mumbai/kalpataru-group-vivant-south-wing-b-in-andheri-east-20143419/2bhk-2t-718-sqft-apartment,2.12 Cr,718,Andheri East,https://www.makaan.com/mumbai-property/andheri-east-flats-for-sale-50022
1,https://www.makaan.com/mumbai/marathe-enterprises-shubhanand-nx-and-greenland-nx-in-ambernath-east-20111821/1bhk-485-sqft-apartment,33.99 L,485,Ambernath East,https://www.makaan.com/mumbai-property/ambernath-east-flats-for-sale-51728
1,https://www.makaan.com/mumbai/proviso-builders-sai-proviso-sapphire-greater-kharghar-roadpali-in-kalamboli-20110378/1bhk-490-sqft-apartment,58 L,490,Kalamboli,https://www.makaan.com/mumbai-property/kalamboli-flats-for-sale-50002
1,https://www.makaan.com/mumbai/nexus-group-mumbai-park-in-diva-20169077/1rk-1t-445-sqft-apartment,22.99 L,445,Diva,https://www.makaan.com/mumbai-property/diva-flats-for-sale-74795
2,https://www.makaan.com/mumbai/nrose-developers-northern-hills-in-dahisar-19799708/2bhk-2t-624-sqft-apartment,1.44 Cr,624,Dahisar,https://www.makaan.com/mumbai-property/dahisar-flats-for-sale-50021
3,https://www.makaan.com/mumbai/sanghvi-realty-infenia-in-santacruz-east-19875018/3bhk-778-sqft-apartment,2.9 Cr,778,Santacruz East,https://www.makaan.com/mumbai-property/santacruz-east-flats-for-sale-50325
2,https://www.makaan.com/mumbai/raymond-raymond-realty-tenx-habitat-in-thane-west-19790423/2bhk-515-sqft-apartment,1.25 Cr,515,Thane West,https://www.makaan.com/mumbai-property/thane-west-flats-for-sale-50063
2,https://www.makaan.com/mumbai/bg-shirke-group-of-companies-parijat-hill-view-in-borivali-east-20139840/2bhk-501-sqft-apartment,1.12 Cr,501,Borivali East,https://www.makaan.com/mumbai-property/borivali-east-flats-for-sale-51736
1,https://www.makaan.com/mumbai/pyramid-infratech-co-elements-in-airoli-19589334/1bhk-465-sqft-apartment,90 L,465,Airoli,https://www.makaan.com/mumbai-property/airoli-flats-for-sale-50262
2,https://www.makaan.com/mumbai/tharwani-constructions-meghna-montana-in-ambernath-west-20035156/2bhk-1047-sqft-apartment,49.58 L,1047,Ambernath West,https://www.makaan.com/mumbai-property/ambernath-west-flats-for-sale-50032
1,https://www.makaan.com/mumbai/evershine-builders-amavi-303-phase-1-in-virar-20027267/1bhk-2t-511-sqft-apartment,40.25 L,511,Virar,https://www.makaan.com/mumbai-property/virar-flats-for-sale-50019
2,https://www.makaan.com/mumbai/godrej-properties-ascend-in-thane-east-19937567/2bhk-522-sqft-apartment,1.01 Cr,522,Thane East,https://www.makaan.com/mumbai-property/thane-east-flats-for-sale-51623
1,https://www.makaan.com/mumbai/enso-group-enso-sanza-in-kandivali-east-20089787/1bhk-380-sqft-apartment,84 L,380,Kandivali East,https://www.makaan.com/mumbai-property/kandivali-east-flats-for-sale-50027
2,https://www.makaan.com/mumbai/royal-realtors-group-pristo-in-malad-east-20011598/2bhk-646-sqft-apartment,1.47 Cr,646,Malad East,https://www.makaan.com/mumbai-property/malad-east-flats-for-sale-52178
1,https://www.makaan.com/mumbai/jindal-builders-and-developers-avenue-in-panvel-20006001/1bhk-260-sqft-apartment,47.49 L,261,Panvel,https://www.makaan.com/mumbai-property/panvel-flats-for-sale-50006
2,https://www.makaan.com/mumbai/walekar-and-sons-developers-homes-in-ambernath-west-19575638/2bhk-528-sqft-apartment,31.5 L,528,Ambernath West,https://www.makaan.com/mumbai-property/ambernath-west-flats-for-sale-50032
2,https://www.makaan.com/mumbai/sri-dutt-constructions-garden-avenue-k-in-virar-19299089/2bhk-586-sqft-apartment,45.03 L,586,Virar,https://www.makaan.com/mumbai-property/virar-flats-for-sale-50019
1,https://www.makaan.com/mumbai/puraniks-builders-rumah-bali-in-thane-west-20142783/1bhk-330-sqft-apartment,49.98 L,330,Thane West,https://www.makaan.com/mumbai-property/thane-west-flats-for-sale-50063
2,https://www.makaan.com/mumbai/shreeji-sharan-group-sky-rise-in-kandivali-west-20106698/2bhk-811-sqft-apartment,1.91 Cr,811,Kandivali West,https://www.makaan.com/mumbai-property/kandivali-west-flats-for-sale-52179
2,https://www.makaan.com/mumbai/anant-builders-residency-in-panvel-20065561/2bhk-563-sqft-apartment,42 L,563,Panvel,https://www.makaan.com/mumbai-property/panvel-flats-for-sale-50006
2,https://www.makaan.com/mumbai/neelkanth-properties-valley-ii-in-khopoli-19772264/2bhk-427-sqft-apartment,33.49 L,428,Khopoli,https://www.makaan.com/mumbai-property/khopoli-flats-for-sale-51199
1,https://www.makaan.com/mumbai/riddhi-siddhi-developers-imperial-in-taloja-20122301/1bhk-375-sqft-apartment,25.51 L,375,Taloja,https://www.makaan.com/mumbai-property/taloja-flats-for-sale-51110
1,https://www.makaan.com/mumbai/shakti-realty-sai-srushti-in-kalyan-west-20023187/1bhk-557-sqft-apartment,46.14 L,557,Kalyan West,https://www.makaan.com/mumbai-property/kalyan-west-flats-for-sale-50031
2,https://www.makaan.com/mumbai/om-netra-aashirwad-llp-new-aashirwad-chs-in-malad-west-19527425/2bhk-553-sqft-apartment,1.43 Cr,553,Malad West,https://www.makaan.com/mumbai-property/malad-west-flats-for-sale-50028
2,https://www.makaan.com/mumbai/ravechi-lifespaces-shreeji-divine-in-kharghar-19466140/2bhk-990-sqft-apartment,1.51 Cr,990,Kharghar,https://www.makaan.com/mumbai-property/kharghar-flats-for-sale-50003
2,https://www.makaan.com/mumbai/samarth-sai-builders-and-developers-seasons-sahara-in-kalyan-east-19466149/2bhk-470-sqft-apartment,55.9 L,470,Kalyan East,https://www.makaan.com/mumbai-property/kalyan-east-flats-for-sale-51732
2,https://www.makaan.com/mumbai/town-developer-mumbai-ashtha-heights-in-goregaon-west-19404892/2bhk-659-sqft-apartment,1.88 Cr,659,Goregaon West,https://www.makaan.com/mumbai-property/goregaon-west-flats-for-sale-50025
1,https://www.makaan.com/mumbai/shakuntala-realty-shree-puram-township-in-umroli-19418212/1bhk-670-sqft-apartment,16.08 L,670,Umroli,https://www.makaan.com/mumbai-property/umroli-flats-for-sale-52732
2,https://www.makaan.com/mumbai/sudarshan-group-mumbai-sky-heights-in-thane-west-20039150/2bhk-668-sqft-apartment,95.99 L,668,Thane West,https://www.makaan.com/mumbai-property/thane-west-flats-for-sale-50063
2,https://www.makaan.com/mumbai/dimples-realtors-73-east-in-kandivali-west-20106025/2bhk-818-sqft-apartment,1.96 Cr,818,Kandivali West,https://www.makaan.com/mumbai-property/kandivali-west-flats-for-sale-52179
2,https://www.makaan.com/mumbai/neelkanth-infracon-auris-in-panvel-19405714/2bhk-708-sqft-apartment,1.14 Cr,709,Panvel,https://www.makaan.com/mumbai-property/panvel-flats-for-sale-50006
4,https://www.makaan.com/mumbai/shree-krupa-builders-nandanvan-homes-building-b-in-thane-west-19314030/4bhk-1300-sqft-apartment,2.54 Cr,1300,Thane West,https://www.makaan.com/mumbai-property/thane-west-flats-for-sale-50063
2,https://www.makaan.com/mumbai/k-patel-realty-krishna-niwas-in-goregaon-east-19419329/2bhk-674-sqft-apartment,1.81 Cr,674,Goregaon East,https://www.makaan.com/mumbai-property/goregaon-east-flats-for-sale-51725
1,https://www.makaan.com/mumbai/sadguru-developers-mumbai-nakshtra-in-titwala-19283507/1bhk-442-sqft-apartment,29.5 L,442,Titwala,https://www.makaan.com/mumbai-property/titwala-flats-for-sale-51206
1,https://www.makaan.com/mumbai/today-royal-belantara-in-rasayani-19258431/1bhk-343-sqft-apartment,23.5 L,343,Rasayani,https://www.makaan.com/mumbai-property/rasayani-flats-for-sale-52730
1,https://www.makaan.com/mumbai/neelyog-virat-b-wing-in-malad-east-19838322/1bhk-468-sqft-apartment,1.01 Cr,468,Malad East,https://www.makaan.com/mumbai-property/malad-east-flats-for-sale-52178
2,https://www.makaan.com/mumbai/neelyog-virat-b-wing-in-malad-east-19838321/2bhk-663-sqft-apartment,1.43 Cr,663,Malad East,https://www.makaan.com/mumbai-property/malad-east-flats-for-sale-52178
1,https://www.makaan.com/mumbai/neelyog-virat-b-wing-in-malad-east-19838320/1bhk-466-sqft-apartment,1.01 Cr,466,Malad East,https://www.makaan.com/mumbai-property/malad-east-flats-for-sale-52178
1,https://www.makaan.com/mumbai/neelyog-virat-b-wing-in-malad-east-19838319/1bhk-471-sqft-apartment,1.02 Cr,471,Malad East,https://www.makaan.com/mumbai-property/malad-east-flats-for-sale-52178
2,https://www.makaan.com/mumbai/neelyog-virat-b-wing-in-malad-east-19838318/2bhk-666-sqft-apartment,1.44 Cr,666,Malad East,https://www.makaan.com/mumbai-property/malad-east-flats-for-sale-52178
3,https://www.makaan.com/mumbai/tharwani-realty-ariana-phase-iii-in-ambernath-west-19896365/3bhk-846-sqft-apartment,49 L,846,Ambernath West,https://www.makaan.com/mumbai-property/ambernath-west-flats-for-sale-50032
2,https://www.makaan.com/mumbai/marathe-enterprises-shubhanand-nx-and-greenland-nx-in-ambernath-east-20111820/2bhk-610-sqft-apartment,42.99 L,610,Ambernath East,https://www.makaan.com/mumbai-property/ambernath-east-flats-for-sale-51728
2,https://www.makaan.com/mumbai/marathe-enterprises-shubhanand-nx-and-greenland-nx-in-ambernath-east-20111819/2bhk-610-sqft-apartment,42.99 L,610,Ambernath East,https://www.makaan.com/mumbai-property/ambernath-east-flats-for-sale-51728
1,https://www.makaan.com/mumbai/marathe-enterprises-shubhanand-nx-and-greenland-nx-in-ambernath-east-20111818/1bhk-440-sqft-apartment,30.99 L,440,Ambernath East,https://www.makaan.com/mumbai-property/ambernath-east-flats-for-sale-51728
1,https://www.makaan.com/mumbai/marathe-enterprises-shubhanand-nx-and-greenland-nx-in-ambernath-east-20111817/1bhk-440-sqft-apartment,30.99 L,440,Ambernath East,https://www.makaan.com/mumbai-property/ambernath-east-flats-for-sale-51728
3,https://www.makaan.com/mumbai/yash-development-shreeji-daivi-in-borivali-west-20109621/3bhk-1026-sqft-apartment,2.64 Cr,1026,Borivali West,https://www.makaan.com/mumbai-property/borivali-west-flats-for-sale-50024
3,https://www.makaan.com/mumbai/yash-development-shreeji-daivi-in-borivali-west-20109620/3bhk-1026-sqft-apartment,2.64 Cr,1026,Borivali West,https://www.makaan.com/mumbai-property/borivali-west-flats-for-sale-50024
2,https://www.makaan.com/mumbai/yash-development-shreeji-daivi-in-borivali-west-20109619/2bhk-745-sqft-apartment,1.86 Cr,745,Borivali West,https://www.makaan.com/mumbai-property/borivali-west-flats-for-sale-50024
2,https://www.makaan.com/mumbai/yash-development-shreeji-daivi-in-borivali-west-20109618/2bhk-745-sqft-apartment,1.86 Cr,745,Borivali West,https://www.makaan.com/mumbai-property/borivali-west-flats-for-sale-50024
2,https://www.makaan.com/mumbai/kalpataru-group-vivant-south-wing-b-in-andheri-east-20143418/2bhk-758-sqft-apartment,2.24 Cr,758,Andheri East,https://www.makaan.com/mumbai-property/andheri-east-flats-for-sale-50022
3,https://www.makaan.com/mumbai/kalpataru-group-vivant-south-wing-b-in-andheri-east-20143417/3bhk-991-sqft-apartment,2.94 Cr,991,Andheri East,https://www.makaan.com/mumbai-property/andheri-east-flats-for-sale-50022
2,https://www.makaan.com/mumbai/kalpataru-group-vivant-south-wing-b-in-andheri-east-20143416/2bhk-2t-618-sqft-apartment,1.82 Cr,618,Andheri East,https://www.makaan.com/mumbai-property/andheri-east-flats-for-sale-50022
3,https://www.makaan.com/mumbai/kalpataru-group-vivant-south-wing-b-in-andheri-east-20143415/3bhk-3t-1033-sqft-apartment,3.06 Cr,1033,Andheri East,https://www.makaan.com/mumbai-property/andheri-east-flats-for-sale-50022
3,https://www.makaan.com/mumbai/kalpataru-group-vivant-south-wing-b-in-andheri-east-20143414/3bhk-913-sqft-apartment,2.7 Cr,913,Andheri East,https://www.makaan.com/mumbai-property/andheri-east-flats-for-sale-50022
3,https://www.makaan.com/mumbai/kalpataru-group-vivant-south-wing-b-in-andheri-east-20143413/3bhk-3t-866-sqft-apartment,2.57 Cr,866,Andheri East,https://www.makaan.com/mumbai-property/andheri-east-flats-for-sale-50022
2,https://www.makaan.com/mumbai/kalpataru-group-vivant-south-wing-b-in-andheri-east-20143412/2bhk-561-sqft-apartment,1.65 Cr,562,Andheri East,https://www.makaan.com/mumbai-property/andheri-east-flats-for-sale-50022
3,https://www.makaan.com/mumbai/kalpataru-group-vivant-south-wing-b-in-andheri-east-20143411/3bhk-3t-948-sqft-apartment,2.81 Cr,948,Andheri East,https://www.makaan.com/mumbai-property/andheri-east-flats-for-sale-50022
1,https://www.makaan.com/mumbai/nexus-group-mumbai-park-in-diva-20169076/1bhk-2t-619-sqft-apartment,33.49 L,619,Diva,https://www.makaan.com/mumbai-property/diva-flats-for-sale-74795
1,https://www.makaan.com/mumbai/nexus-group-mumbai-park-in-diva-20169075/1bhk-715-sqft-apartment,39.49 L,715,Diva,https://www.makaan.com/mumbai-property/diva-flats-for-sale-74795
1,https://www.makaan.com/mumbai/nexus-group-mumbai-park-in-diva-20169074/1bhk-2t-699-sqft-apartment,37.19 L,699,Diva,https://www.makaan.com/mumbai-property/diva-flats-for-sale-74795
1,https://www.makaan.com/mumbai/nexus-group-mumbai-park-in-diva-20169073/1rk-1t-465-sqft-apartment,23.99 L,465,Diva,https://www.makaan.com/mumbai-property/diva-flats-for-sale-74795
1,https://www.makaan.com/mumbai/nexus-group-mumbai-park-in-diva-20169072/1bhk-713-sqft-apartment,37.99 L,713,Diva,https://www.makaan.com/mumbai-property/diva-flats-for-sale-74795
1,https://www.makaan.com/mumbai/kalpataru-group-kalpataru-elitus-in-mulund-west-20174414/1bhk-2t-471-sqft-apartment,1.12 Cr,471,Mulund West,https://www.makaan.com/mumbai-property/mulund-west-flats-for-sale-50015
1,https://www.makaan.com/mumbai/kalpataru-group-kalpataru-elitus-in-mulund-west-20174413/1bhk-2t-471-sqft-apartment,1.12 Cr,471,Mulund West,https://www.makaan.com/mumbai-property/mulund-west-flats-for-sale-50015
2,https://www.makaan.com/mumbai/kalpataru-group-kalpataru-elitus-in-mulund-west-20174412/2bhk-2t-802-sqft-apartment,1.85 Cr,802,Mulund West,https://www.makaan.com/mumbai-property/mulund-west-flats-for-sale-50015
2,https://www.makaan.com/mumbai/kalpataru-group-kalpataru-elitus-in-mulund-west-20174411/2bhk-2t-802-sqft-apartment,1.85 Cr,802,Mulund West,https://www.makaan.com/mumbai-property/mulund-west-flats-for-sale-50015
3,https://www.makaan.com/mumbai/kalpataru-group-kalpataru-elitus-in-mulund-west-20174410/3bhk-1116-sqft-apartment,2.85 Cr,1116,Mulund West,https://www.makaan.com/mumbai-property/mulund-west-flats-for-sale-50015
1,https://www.makaan.com/mumbai/kalpataru-group-kalpataru-elitus-in-mulund-west-20174409/1bhk-2t-471-sqft-apartment,1.12 Cr,471,Mulund West,https://www.makaan.com/mumbai-property/mulund-west-flats-for-sale-50015
2,https://www.makaan.com/mumbai/kalpataru-group-kalpataru-elitus-in-mulund-west-20174408/2bhk-2t-802-sqft-apartment,1.85 Cr,802,Mulund West,https://www.makaan.com/mumbai-property/mulund-west-flats-for-sale-50015
3,https://www.makaan.com/mumbai/kalpataru-group-kalpataru-elitus-in-mulund-west-20174407/3bhk-1056-sqft-apartment,2.45 Cr,1056,Mulund West,https://www.makaan.com/mumbai-property/mulund-west-flats-for-sale-50015
3,https://www.makaan.com/mumbai/kalpataru-group-kalpataru-elitus-in-mulund-west-20174406/3bhk-1116-sqft-apartment,2.85 Cr,1116,Mulund West,https://www.makaan.com/mumbai-property/mulund-west-flats-for-sale-50015
3,https://www.makaan.com/mumbai/kalpataru-group-kalpataru-elitus-in-mulund-west-20174405/3bhk-1056-sqft-apartment,2.45 Cr,1056,Mulund West,https://www.makaan.com/mumbai-property/mulund-west-flats-for-sale-50015
3,https://www.makaan.com/mumbai/kalpataru-group-kalpataru-elitus-in-mulund-west-20174404/3bhk-1015-sqft-apartment,2.4 Cr,1015,Mulund West,https://www.makaan.com/mumbai-property/mulund-west-flats-for-sale-50015
2,https://www.makaan.com/mumbai/kalpataru-group-kalpataru-elitus-in-mulund-west-20174403/2bhk-2t-780-sqft-apartment,1.8 Cr,780,Mulund West,https://www.makaan.com/mumbai-property/mulund-west-flats-for-sale-50015
2,https://www.makaan.com/mumbai/nrose-developers-northern-hills-in-dahisar-19814208/2bhk-623-sqft-apartment,1.44 Cr,623,Dahisar,https://www.makaan.com/mumbai-property/dahisar-flats-for-sale-50021
2,https://www.makaan.com/mumbai/nrose-developers-northern-hills-in-dahisar-19799706/2bhk-695-sqft-apartment,1.59 Cr,695,Dahisar,https://www.makaan.com/mumbai-property/dahisar-flats-for-sale-50021
3,https://www.makaan.com/mumbai/nrose-developers-northern-hills-in-dahisar-19799704/3bhk-3t-1101-sqft-apartment,2.45 Cr,1101,Dahisar,https://www.makaan.com/mumbai-property/dahisar-flats-for-sale-50021
2,https://www.makaan.com/mumbai/nrose-developers-northern-hills-in-dahisar-19814208/2bhk-623-sqft-apartment,1.44 Cr,623,Dahisar,https://www.makaan.com/mumbai-property/dahisar-flats-for-sale-50021
3,https://www.makaan.com/mumbai/nrose-developers-northern-hills-in-dahisar-19814207/3bhk-3t-1093-sqft-apartment,2.45 Cr,1093,Dahisar,https://www.makaan.com/mumbai-property/dahisar-flats-for-sale-50021
2,https://www.makaan.com/mumbai/nrose-developers-northern-hills-in-dahisar-19814206/2bhk-2t-701-sqft-apartment,1.59 Cr,701,Dahisar,https://www.makaan.com/mumbai-property/dahisar-flats-for-sale-50021
2,https://www.makaan.com/mumbai/sanghvi-realty-infenia-in-santacruz-east-19875017/2bhk-578-sqft-apartment,1.83 Cr,579,Santacruz East,https://www.makaan.com/mumbai-property/santacruz-east-flats-for-sale-50325
2,https://www.makaan.com/mumbai/raymond-raymond-realty-tenx-habitat-in-thane-west-19790422/2bhk-635-sqft-apartment,1.67 Cr,635,Thane West,https://www.makaan.com/mumbai-property/thane-west-flats-for-sale-50063
2,https://www.makaan.com/mumbai/b-g-shirke-group-of-companies-monte-verita-west-tower-in-borivali-east-20146665/2bhk-555-sqft-apartment,1.31 Cr,555,Borivali East,https://www.makaan.com/mumbai-property/borivali-east-flats-for-sale-51736
2,https://www.makaan.com/mumbai/b-g-shirke-group-of-companies-monte-verita-west-tower-in-borivali-east-20146664/2bhk-555-sqft-apartment,1.31 Cr,555,Borivali East,https://www.makaan.com/mumbai-property/borivali-east-flats-for-sale-51736
2,https://www.makaan.com/mumbai/b-g-shirke-group-of-companies-monte-verita-west-tower-in-borivali-east-20146663/2bhk-555-sqft-apartment,1.31 Cr,555,Borivali East,https://www.makaan.com/mumbai-property/borivali-east-flats-for-sale-51736
1,https://www.makaan.com/mumbai/b-g-shirke-group-of-companies-monte-verita-west-tower-in-borivali-east-20146662/1bhk-384-sqft-apartment,91.01 L,384,Borivali East,https://www.makaan.com/mumbai-property/borivali-east-flats-for-sale-51736
1,https://www.makaan.com/mumbai/b-g-shirke-group-of-companies-monte-verita-west-tower-in-borivali-east-20146661/1bhk-384-sqft-apartment,91.01 L,384,Borivali East,https://www.makaan.com/mumbai-property/borivali-east-flats-for-sale-51736
1,https://www.makaan.com/mumbai/b-g-shirke-group-of-companies-monte-verita-west-tower-in-borivali-east-20146660/1bhk-384-sqft-apartment,91.01 L,384,Borivali East,https://www.makaan.com/mumbai-property/borivali-east-flats-for-sale-51736
2,https://www.makaan.com/mumbai/b-g-shirke-group-of-companies-monte-verita-west-tower-in-borivali-east-20146659/2bhk-558-sqft-apartment,1.32 Cr,558,Borivali East,https://www.makaan.com/mumbai-property/borivali-east-flats-for-sale-51736
2,https://www.makaan.com/mumbai/b-g-shirke-group-of-companies-monte-verita-west-tower-in-borivali-east-20146658/2bhk-558-sqft-apartment,1.32 Cr,558,Borivali East,https://www.makaan.com/mumbai-property/borivali-east-flats-for-sale-51736
2,https://www.makaan.com/mumbai/b-g-shirke-group-of-companies-monte-verita-west-tower-in-borivali-east-20146657/2bhk-558-sqft-apartment,1.32 Cr,558,Borivali East,https://www.makaan.com/mumbai-property/borivali-east-flats-for-sale-51736
2,https://www.makaan.com/mumbai/b-g-shirke-group-of-companies-monte-verita-west-tower-in-borivali-east-20146656/2bhk-557-sqft-apartment,1.32 Cr,557,Borivali East,https://www.makaan.com/mumbai-property/borivali-east-flats-for-sale-51736
2,https://www.makaan.com/mumbai/b-g-shirke-group-of-companies-monte-verita-west-tower-in-borivali-east-20146655/2bhk-557-sqft-apartment,1.32 Cr,557,Borivali East,https://www.makaan.com/mumbai-property/borivali-east-flats-for-sale-51736
2,https://www.makaan.com/mumbai/b-g-shirke-group-of-companies-monte-verita-west-tower-in-borivali-east-20146654/2bhk-557-sqft-apartment,1.32 Cr,557,Borivali East,https://www.makaan.com/mumbai-property/borivali-east-flats-for-sale-51736
2,https://www.makaan.com/mumbai/b-g-shirke-group-of-companies-monte-verita-west-tower-in-borivali-east-20146653/2bhk-618-sqft-apartment,1.46 Cr,618,Borivali East,https://www.makaan.com/mumbai-property/borivali-east-flats-for-sale-51736
2,https://www.makaan.com/mumbai/b-g-shirke-group-of-companies-monte-verita-west-tower-in-borivali-east-20146652/2bhk-618-sqft-apartment,1.46 Cr,618,Borivali East,https://www.makaan.com/mumbai-property/borivali-east-flats-for-sale-51736
2,https://www.makaan.com/mumbai/b-g-shirke-group-of-companies-monte-verita-west-tower-in-borivali-east-20146651/2bhk-618-sqft-apartment,1.46 Cr,618,Borivali East,https://www.makaan.com/mumbai-property/borivali-east-flats-for-sale-51736
2,https://www.makaan.com/mumbai/tharwani-constructions-meghna-montana-in-ambernath-west-20035155/2bhk-1002-sqft-apartment,47.45 L,1002,Ambernath West,https://www.makaan.com/mumbai-property/ambernath-west-flats-for-sale-50032
2,https://www.makaan.com/mumbai/tharwani-constructions-meghna-montana-in-ambernath-west-20035154/2bhk-1002-sqft-apartment,47.45 L,1002,Ambernath West,https://www.makaan.com/mumbai-property/ambernath-west-flats-for-sale-50032
1,https://www.makaan.com/mumbai/tharwani-constructions-meghna-montana-in-ambernath-west-20035153/1bhk-840-sqft-apartment,38.27 L,840,Ambernath West,https://www.makaan.com/mumbai-property/ambernath-west-flats-for-sale-50032
1,https://www.makaan.com/mumbai/tharwani-constructions-meghna-montana-in-ambernath-west-20035152/1bhk-840-sqft-apartment,38.27 L,840,Ambernath West,https://www.makaan.com/mumbai-property/ambernath-west-flats-for-sale-50032
1,https://www.makaan.com/mumbai/tharwani-constructions-meghna-montana-in-ambernath-west-20035151/1bhk-1t-702-sqft-apartment,31.99 L,702,Ambernath West,https://www.makaan.com/mumbai-property/ambernath-west-flats-for-sale-50032
1,https://www.makaan.com/mumbai/tharwani-constructions-meghna-montana-in-ambernath-west-20035150/1bhk-1t-702-sqft-apartment,31.99 L,702,Ambernath West,https://www.makaan.com/mumbai-property/ambernath-west-flats-for-sale-50032
2,https://www.makaan.com/mumbai/tharwani-constructions-meghna-montana-in-ambernath-west-20035149/2bhk-1030-sqft-apartment,48.78 L,1030,Ambernath West,https://www.makaan.com/mumbai-property/ambernath-west-flats-for-sale-50032
2,https://www.makaan.com/mumbai/tharwani-constructions-meghna-montana-in-ambernath-west-20035148/2bhk-1030-sqft-apartment,48.78 L,1030,Ambernath West,https://www.makaan.com/mumbai-property/ambernath-west-flats-for-sale-50032
2,https://www.makaan.com/mumbai/tharwani-constructions-meghna-montana-in-ambernath-west-20035147/2bhk-1027-sqft-apartment,48.63 L,1027,Ambernath West,https://www.makaan.com/mumbai-property/ambernath-west-flats-for-sale-50032
2,https://www.makaan.com/mumbai/tharwani-constructions-meghna-montana-in-ambernath-west-20035146/2bhk-1027-sqft-apartment,48.63 L,1027,Ambernath West,https://www.makaan.com/mumbai-property/ambernath-west-flats-for-sale-50032
1,https://www.makaan.com/mumbai/tharwani-constructions-meghna-montana-in-ambernath-west-20035145/1bhk-730-sqft-apartment,33.26 L,730,Ambernath West,https://www.makaan.com/mumbai-property/ambernath-west-flats-for-sale-50032
1,https://www.makaan.com/mumbai/tharwani-constructions-meghna-montana-in-ambernath-west-20035144/1bhk-730-sqft-apartment,33.26 L,730,Ambernath West,https://www.makaan.com/mumbai-property/ambernath-west-flats-for-sale-50032
1,https://www.makaan.com/mumbai/tharwani-constructions-meghna-montana-in-ambernath-west-20035143/1bhk-2t-790-sqft-apartment,36 L,790,Ambernath West,https://www.makaan.com/mumbai-property/ambernath-west-flats-for-sale-50032
1,https://www.makaan.com/mumbai/tharwani-constructions-meghna-montana-in-ambernath-west-20035142/1bhk-2t-790-sqft-apartment,36 L,790,Ambernath West,https://www.makaan.com/mumbai-property/ambernath-west-flats-for-sale-50032
2,https://www.makaan.com/mumbai/tharwani-constructions-meghna-montana-in-ambernath-west-20035141/2bhk-950-sqft-apartment,44.99 L,950,Ambernath West,https://www.makaan.com/mumbai-property/ambernath-west-flats-for-sale-50032
2,https://www.makaan.com/mumbai/tharwani-constructions-meghna-montana-in-ambernath-west-20035140/2bhk-950-sqft-apartment,44.99 L,950,Ambernath West,https://www.makaan.com/mumbai-property/ambernath-west-flats-for-sale-50032
2,https://www.makaan.com/mumbai/tharwani-constructions-meghna-montana-in-ambernath-west-20035139/2bhk-2t-1063-sqft-apartment,50.34 L,1063,Ambernath West,https://www.makaan.com/mumbai-property/ambernath-west-flats-for-sale-50032
2,https://www.makaan.com/mumbai/tharwani-constructions-meghna-montana-in-ambernath-west-20035138/2bhk-2t-1063-sqft-apartment,50.34 L,1063,Ambernath West,https://www.makaan.com/mumbai-property/ambernath-west-flats-for-sale-50032
