,BHK,Area,Price,Location
2060,2 ,925 ,34.68 L,"Thirumullaivoyal,Chennai"
2061,2 ,839 ,31.46 L,"Thirumullaivoyal,Chennai"
2062,2 ,773 ,28.98 L,"Thirumullaivoyal,Chennai"
2063,2 ,839 ,31.46 L,"Thirumullaivoyal,Chennai"
2064,2 ,773 ,28.98 L,"Thirumullaivoyal,Chennai"
2065,2 ,826 ,30.97 L,"Thirumullaivoyal,Chennai"
2066,2 ,826 ,30.97 L,"Thirumullaivoyal,Chennai"
2067,2 ,831 ,31.16 L,"Thirumullaivoyal,Chennai"
2068,2 ,831 ,31.16 L,"Thirumullaivoyal,Chennai"
2069,2 ,788 ,29.55 L,"Thirumullaivoyal,Chennai"
2070,2 ,788 ,29.55 L,"Thirumullaivoyal,Chennai"
2071,2 ,768 ,29.56 L,"Thirumullaivoyal,Chennai"
2072,3 ,926 ,35.65 L,"Thirumullaivoyal,Chennai"
2073,3 ,1032 ,39.73 L,"Thirumullaivoyal,Chennai"
2074,2 ,865 ,33.3 L,"Thirumullaivoyal,Chennai"
2075,2 ,949 ,36.53 L,"Thirumullaivoyal,Chennai"
2076,2 ,880 ,33.88 L,"Thirumullaivoyal,Chennai"
2077,3 ,1528 ,99.32 L,"Sholinganallur,Chennai"
2078,2 ,940 ,49.82 L,"Vanagaram,Chennai"
2079,2 ,937 ,49.66 L,"Vanagaram,Chennai"
2080,2 ,950 ,50 L,"Guindy,Chennai"
2081,3 ,918 ,48.19 L,"Padur,Chennai"
2082,2 ,663 ,40.84 L,"Padur,Chennai"
2083,2 ,1237 ,85 L,"Sholinganallur,Chennai"
2084,1 ,599 ,50 L,"Sholinganallur,Chennai"
2085,2 ,1129 ,62 L,"Mudichur,Chennai"
2086,2 ,786 ,31.42 L,"Thiruneermalai,Chennai"
2087,2 ,812 ,32.5 L,"Thiruneermalai,Chennai"
2088,2 ,1300 ,80 L,"Anakaputhur,Chennai"
2089,2 ,1200 ,76 L,"Anakaputhur,Chennai"
2090,2 ,750 ,35 L,"Maraimalai Nagar,Chennai"
2091,3 ,1372 ,49.37 L,"Singaperumal Koil,Chennai"
2092,2 ,1175 ,42.28 L,"Singaperumal Koil,Chennai"
2093,3 ,1548 ,55.71 L,"Singaperumal Koil,Chennai"
2094,2 ,663 ,38 L,"Padur,Chennai"
2095,3 ,1409 ,78 L,"Urapakkam,Chennai"
2096,3 ,1309 ,1.2 Cr,"Valasaravakkam,Chennai"
2097,2 ,1000 ,45 L,"Perumbakkam,Chennai"
2098,3 ,2930 ,7.6 Cr,"Teynampet,Chennai"
2099,3 ,2930 ,7.6 Cr,"Teynampet,Chennai"
2100,4 ,3810 ,9.52 Cr,"Teynampet,Chennai"
2101,3 ,2000 ,1.3 Cr,"Madambakkam,Chennai"
2102,5 ,5300 ,6.7 Cr,"Neelankarai,Chennai"
2103,4 ,4250 ,5.5 Cr,"Alwarpet,Chennai"
2104,4 ,2416 ,3.26 Cr,"Adyar,Chennai"
2105,3 ,2600 ,4.42 Cr,"T Nagar,Chennai"
2106,3 ,2600 ,4.75 Cr,"Teynampet,Chennai"
2107,3 ,2062 ,2.1 Cr,"Anna Nagar,Chennai"
2108,2 ,940 ,48.88 L,"Pozhichalur,Chennai"
2109,1 ,419 ,20.8 L,"Pozhichalur,Chennai"
2110,2 ,827 ,41.25 L,"Pozhichalur,Chennai"
2111,2 ,1033 ,51.25 L,"Pozhichalur,Chennai"
2112,2 ,1044 ,52.15 L,"Pozhichalur,Chennai"
2113,2 ,1044 ,51.2 L,"Pozhichalur,Chennai"
2114,2 ,709 ,34.45 L,"Pozhichalur,Chennai"
2115,2 ,811 ,40.35 L,"Pozhichalur,Chennai"
2116,2 ,827 ,40.35 L,"Pozhichalur,Chennai"
2117,1 ,419 ,20.82 L,"Pozhichalur,Chennai"
2118,2 ,1033 ,50.65 L,"Pozhichalur,Chennai"
2119,2 ,937 ,50 L,"Pozhichalur,Chennai"
2120,2 ,943 ,35.1 L,"Thiruneermalai,Chennai"
2121,2 ,800 ,31.5 L,"Thiruneermalai,Chennai"
2122,2 ,900 ,48.55 L,"Semmancheri,Chennai"
2123,2 ,855 ,39.9 L,"Mevalurkuppam,Chennai"
2124,1 ,576 ,29.5 L,"Mevalurkuppam,Chennai"
2125,2 ,800 ,39.56 L,"Kandigai,Chennai"
2126,3 ,1343 ,84.07 L,"Mugalivakkam,Chennai"
2127,3 ,1493 ,93.46 L,"Mugalivakkam,Chennai"
2128,2 ,959 ,60.03 L,"Mugalivakkam,Chennai"
2129,2 ,1037 ,64.91 L,"Mugalivakkam,Chennai"
2130,3 ,1594 ,2.15 Cr,"Anna Nagar,Chennai"
2131,1 ,504 ,23 L,"Anakaputhur,Chennai"
2132,2 ,801 ,34.99 L,"Thirunindravur,Chennai"
2133,2 ,900 ,55 L,"Gerugambakkam,Chennai"
2134,2 ,955 ,35 L,"Maraimalai Nagar,Chennai"
2135,2 ,640 ,26 L,"Guduvancheri,Chennai"
2136,2 ,814 ,31 L,"Maraimalai Nagar,Chennai"
2137,2 ,700 ,27 L,"Kattankulathur,Chennai"
2138,2 ,905 ,34 L,"Maraimalai Nagar,Chennai"
2139,2 ,720 ,29 L,"Guduvancheri,Chennai"
2140,2 ,604 ,25 L,"Maraimalai Nagar,Chennai"
2141,2 ,801 ,34.99 L,"Thirunindravur,Chennai"
2142,1 ,420 ,22 L,"Pozhichalur,Chennai"
2143,2 ,709 ,35.28 L,"Pozhichalur,Chennai"
2144,2 ,940 ,52 L,"Pozhichalur,Chennai"
2145,2 ,709 ,35.6 L,"Pozhichalur,Chennai"
2146,2 ,1200 ,73 L,"Pozhichalur,Chennai"
2147,4 ,2000 ,1.4 Cr,"Thiruvanmiyur,Chennai"
2148,2 ,1200 ,85 L,"Kovur,Chennai"
2149,3 ,1603 ,3.3 Cr,"Nungambakkam,Chennai"
2150,1 ,820 ,63 L,"Kodambakkam,Chennai"
2151,2 ,610 ,45 L,"Porur,Chennai"
2152,4 ,2400 ,1.15 Cr,"Kovur,Chennai"
2153,2 ,1000 ,95 L,"Ayapakkam,Chennai"
2154,4 ,1080 ,65 L,"Ayapakkam,Chennai"
2155,2 ,1000 ,95 L,"Ambattur,Chennai"
2156,2 ,1300 ,75 L,"Ayapakkam,Chennai"
2157,2 ,750 ,63 L,"Ayapakkam,Chennai"
2158,2 ,800 ,65 L,"Ayapakkam,Chennai"
2159,2 ,800 ,32.2 L,"Thiruneermalai,Chennai"
2160,2 ,786 ,31.44 L,"Thiruneermalai,Chennai"
2161,2 ,812 ,32.48 L,"Thiruneermalai,Chennai"
2162,2 ,786 ,31.2 L,"Thiruneermalai,Chennai"
2163,2 ,800 ,32 L,"Thiruneermalai,Chennai"
2164,2 ,812 ,32.15 L,"Thiruneermalai,Chennai"
2165,2 ,786 ,30.44 L,"Thiruneermalai,Chennai"
2166,2 ,812 ,32.38 L,"Thiruneermalai,Chennai"
2167,1 ,570 ,28 L,"Pammal,Chennai"
2168,2 ,1200 ,65 L,"Pozhichalur,Chennai"
2169,1 ,1009 ,50.46 L,"Pammal,Chennai"
2170,2 ,1020 ,56.53 L,"Pammal,Chennai"
2171,2 ,786 ,32.2 L,"Thiruneermalai,Chennai"
2172,2 ,986 ,80.56 L,"Mugalivakkam,Chennai"
2173,2 ,920 ,75.17 L,"Mugalivakkam,Chennai"
2174,2 ,820 ,67 L,"Mugalivakkam,Chennai"
2175,2 ,918 ,75 L,"Mugalivakkam,Chennai"
2176,2 ,874 ,71.41 L,"Mugalivakkam,Chennai"
2177,1 ,622 ,49 L,"Mugalivakkam,Chennai"
2178,2 ,878 ,71.74 L,"Mugalivakkam,Chennai"
2179,2 ,861 ,70.35 L,"Mugalivakkam,Chennai"
2180,3 ,1437 ,86 L,"Sholinganallur,Chennai"
2181,2 ,1284 ,77 L,"Sholinganallur,Chennai"
2182,2 ,1058 ,65 L,"Sholinganallur,Chennai"
2183,3 ,1579 ,96 L,"Sholinganallur,Chennai"
2184,3 ,1823 ,1.5 Cr,"Perungudi,Chennai"
2185,1 ,1109 ,80 L,"Sholinganallur,Chennai"
2186,2 ,1100 ,47 L,"Guduvancheri,Chennai"
2187,3 ,1370 ,84 L,"Pallavaram,Chennai"
2188,2 ,930 ,54 L,"Pallavaram,Chennai"
2189,2 ,1000 ,60 L,"Pallavaram,Chennai"
2190,2 ,1150 ,69 L,"Pallavaram,Chennai"
2191,3 ,1944 ,1.05 Cr,"Pallikaranai,Chennai"
2192,3 ,2954 ,98 L,"Sholinganallur,Chennai"
2193,3 ,2062 ,1.92 Cr,"Anna Nagar,Chennai"
2194,4 ,1939 ,2.44 Cr,"Nungambakkam,Chennai"
2195,2 ,1254 ,68 L,"Pallikaranai,Chennai"
2196,3 ,1723 ,1.35 Cr,"Perungudi,Chennai"
2197,4 ,4720 ,3.55 Cr,"Sholinganallur,Chennai"
2198,4 ,4610 ,3.6 Cr,"Sholinganallur,Chennai"
2199,2 ,1100 ,75 L,"Pallavaram,Chennai"
2200,2 ,1100 ,75 L,"Pallavaram,Chennai"
2201,3 ,1603 ,1.15 Cr,"Kovilambakkam,Chennai"
2202,2 ,1250 ,70 L,"Pallikaranai,Chennai"
2203,2 ,1054 ,48 L,"Thalambur,Chennai"
2204,2 ,641 ,50 L,"Madhavaram,Chennai"
2205,2 ,740 ,31 L,"Thirunindravur,Chennai"
2206,2 ,618 ,54 L,"Ayanambakkam,Chennai"
2207,2 ,756 ,33.02 L,"Pozhichalur,Chennai"
2208,2 ,896 ,38.97 L,"Pozhichalur,Chennai"
2209,2 ,866 ,35.6 L,"Pozhichalur,Chennai"
2210,2 ,1005 ,51.2 L,"Pammal,Chennai"
2211,2 ,866 ,38.2 L,"Pozhichalur,Chennai"
2212,1 ,419 ,20.85 L,"Pozhichalur,Chennai"
2213,2 ,709 ,35.42 L,"Pozhichalur,Chennai"
2214,2 ,1020 ,55.6 L,"Pammal,Chennai"
2215,2 ,1020 ,57.62 L,"Pammal,Chennai"
2216,1 ,570 ,27.1 L,"Pammal,Chennai"
2217,2 ,937 ,48.6 L,"Pozhichalur,Chennai"
2218,1 ,583 ,22 L,"Thiruneermalai,Chennai"
2219,1 ,583 ,21.5 L,"Thiruneermalai,Chennai"
2220,2 ,893 ,49.11 L,"Pammal,Chennai"
2221,2 ,726 ,39.93 L,"Pammal,Chennai"
2222,2 ,893 ,49.11 L,"Pammal,Chennai"
2223,2 ,775 ,36.81 L,"Pammal,Chennai"
2224,2 ,775 ,36.81 L,"Anakaputhur,Chennai"
2225,2 ,1065 ,50.58 L,"Pammal,Chennai"
2226,2 ,765 ,42.07 L,"East Tambaram,Chennai"
2227,2 ,765 ,42.07 L,"Pammal,Chennai"
2228,2 ,1050 ,49.87 L,"Pammal,Chennai"
2229,1 ,545 ,25.88 L,"Pammal,Chennai"
2230,2 ,1069 ,50.77 L,"Pammal,Chennai"
2231,1 ,575 ,23.57 L,"Guduvancheri,Chennai"
2232,2 ,725 ,29.72 L,"Guduvancheri,Chennai"
2233,2 ,740 ,30.34 L,"Guduvancheri,Chennai"
2234,1 ,585 ,23.98 L,"Guduvancheri,Chennai"
2235,2 ,710 ,29.11 L,"Guduvancheri,Chennai"
2236,1 ,565 ,23.16 L,"Guduvancheri,Chennai"
2237,3 ,2155 ,1.03 Cr,"Siruseri,Chennai"
2238,3 ,2120 ,1.01 Cr,"Siruseri,Chennai"
2239,3 ,2050 ,98.4 L,"Siruseri,Chennai"
2240,3 ,1685 ,80.88 L,"Siruseri,Chennai"
2241,3 ,1655 ,79.44 L,"Siruseri,Chennai"
2242,2 ,1135 ,54.48 L,"Siruseri,Chennai"
2243,3 ,2210 ,1.06 Cr,"Siruseri,Chennai"
2244,2 ,1043 ,83.29 L,"Karapakkam,Chennai"
2245,2 ,1040 ,83.07 L,"Karapakkam,Chennai"
2246,2 ,989 ,79.38 L,"Karapakkam,Chennai"
2247,3 ,1485 ,1.15 Cr,"Karapakkam,Chennai"
2248,3 ,1290 ,79 L,"Selaiyur,Chennai"
2249,3 ,1275 ,78.95 L,"Selaiyur,Chennai"
2250,3 ,1266 ,79 L,"Selaiyur,Chennai"
2251,3 ,1246 ,79.5 L,"tambaram west,Chennai"
2252,3 ,1234 ,77 L,"Selaiyur,Chennai"
2253,3 ,1260 ,79 L,"tambaram west,Chennai"
2254,3 ,1240 ,79.35 L,"tambaram west,Chennai"
2255,3 ,1260 ,79.5 L,"Sembakkam,Chennai"
2256,3 ,1270 ,79.45 L,"tambaram west,Chennai"
2257,3 ,1260 ,79 L,"Sembakkam,Chennai"
2258,3 ,1290 ,79 L,"Sembakkam,Chennai"
2259,3 ,1260 ,79 L,"Sembakkam,Chennai"
2260,3 ,1230 ,79.1 L,"Chitlapakkam,Chennai"
2261,3 ,1260 ,79 L,"Selaiyur,Chennai"
2262,3 ,1275 ,79 L,"Selaiyur,Chennai"
2263,3 ,1250 ,79.25 L,"Selaiyur,Chennai"
2264,3 ,1264 ,79 L,"Medavakkam,Chennai"
2265,3 ,1230 ,79 L,"Medavakkam,Chennai"
2266,3 ,1280 ,79 L,"Medavakkam,Chennai"
2267,3 ,1285 ,79.1 L,"Medavakkam,Chennai"
2268,3 ,1265 ,79.35 L,"Sembakkam,Chennai"
2269,3 ,1290 ,79.45 L,"Sembakkam,Chennai"
2270,3 ,1250 ,79.25 L,"Sembakkam,Chennai"
2271,3 ,1275 ,79 L,"Rajakilpakkam,Chennai"
2272,3 ,1285 ,79.1 L,"Sembakkam,Chennai"
2273,3 ,1250 ,79 L,"Rajakilpakkam,Chennai"
2274,3 ,1268 ,79 L,"Rajakilpakkam,Chennai"
2275,3 ,1263 ,79 L,"Rajakilpakkam,Chennai"
2276,3 ,1287 ,79.1 L,"Chitlapakkam,Chennai"
2277,3 ,1590 ,1.6 Cr,"Korattur,Chennai"
2278,2 ,1040 ,52 L,"Guduvancheri,Chennai"
2279,1 ,495 ,32.42 L,"Sholinganallur,Chennai"
2280,2 ,1068 ,51 L,"Guduvancheri,Chennai"
2281,3 ,1960 ,1.65 Cr,"Sholinganallur,Chennai"
2282,2 ,1200 ,65 L,"Porur,Chennai"
2283,3 ,1800 ,1.25 Cr,"Kotivakkam,Chennai"
2284,3 ,1454 ,1.02 Cr,"Perungudi,Chennai"
2285,3 ,1200 ,48 L,"Kannathur Reddy Kuppam,Chennai"
2286,3 ,1500 ,80 L,"Siruseri,Chennai"
2287,3 ,1700 ,1.01 Cr,"Manapakkam,Chennai"
2288,3 ,1812 ,3.05 Cr,"Mylapore,Chennai"
2289,4 ,2124 ,1.65 Cr,"Thoraipakkam OMR,Chennai"
2290,2 ,1269 ,80 L,"Manapakkam,Chennai"
2291,3 ,1857 ,1.31 Cr,"Manapakkam,Chennai"
2292,2 ,1054 ,75 L,"Manapakkam,Chennai"
2293,3 ,1350 ,58 L,"Guduvancheri,Chennai"
2294,2 ,1100 ,65 L,"Siruseri,Chennai"
2295,3 ,1377 ,1.15 Cr,"Chromepet,Chennai"
2296,1 ,456 ,24.5 L,"Thirumazhisai,Chennai"
2297,2 ,1073 ,50.99 L,"Thalambur,Chennai"
2298,2 ,1011 ,49.99 L,"Thalambur,Chennai"
2299,2 ,984 ,39.2 L,"Navallur,Chennai"
2300,2 ,1011 ,49.99 L,"Thalambur,Chennai"
2301,2 ,1110 ,79 L,"Madhavaram,Chennai"
2302,3 ,1712 ,1.19 Cr,"Madhavaram,Chennai"
2303,2 ,1341 ,95 L,"Madhavaram,Chennai"
2304,3 ,1495 ,1 Cr,"Madhavaram,Chennai"
2305,2 ,1310 ,90 L,"Madhavaram,Chennai"
2306,2 ,1033 ,71 L,"Madhavaram,Chennai"
2307,2 ,984 ,39.2 L,"Navallur,Chennai"
2308,2 ,990 ,39.44 L,"Navallur,Chennai"
2309,2 ,1053 ,41.95 L,"Navallur,Chennai"
2310,2 ,1008 ,40.15 L,"Navallur,Chennai"
2311,2 ,1007 ,40.11 L,"Navallur,Chennai"
2312,2 ,998 ,39.76 L,"Navallur,Chennai"
2313,2 ,1040 ,41.43 L,"Navallur,Chennai"
2314,2 ,1043 ,41.55 L,"Navallur,Chennai"
2315,2 ,979 ,39 L,"Navallur,Chennai"
2316,3 ,1410 ,84.58 L,"Keelkattalai,Chennai"
2317,3 ,1113 ,66.76 L,"Keelkattalai,Chennai"
2318,2 ,1000 ,59.99 L,"Keelkattalai,Chennai"
2319,3 ,1148 ,68.86 L,"Keelkattalai,Chennai"
2320,2 ,1008 ,40.15 L,"Navallur,Chennai"
2321,2 ,1007 ,40.11 L,"Navallur,Chennai"
2322,2 ,998 ,39.76 L,"Navallur,Chennai"
2323,2 ,1040 ,41.43 L,"Navallur,Chennai"
2324,2 ,1043 ,41.55 L,"Navallur,Chennai"
2325,2 ,979 ,39 L,"Navallur,Chennai"
2326,3 ,1410 ,84.58 L,"Keelkattalai,Chennai"
2327,3 ,1113 ,66.76 L,"Keelkattalai,Chennai"
2328,2 ,1000 ,59.99 L,"Keelkattalai,Chennai"
2329,3 ,1148 ,68.86 L,"Keelkattalai,Chennai"
2330,3 ,1115 ,66.88 L,"Keelkattalai,Chennai"
2331,3 ,1185 ,71.08 L,"Keelkattalai,Chennai"
2332,2 ,1020 ,61.18 L,"Keelkattalai,Chennai"
2333,3 ,1125 ,67.48 L,"Keelkattalai,Chennai"
2334,3 ,1096 ,65.74 L,"Keelkattalai,Chennai"
2335,3 ,1860 ,1.11 Cr,"Keelkattalai,Chennai"
2336,3 ,1171 ,70.24 L,"Keelkattalai,Chennai"
2337,2 ,1013 ,60.76 L,"Keelkattalai,Chennai"
2338,1 ,495 ,32.42 L,"Sholinganallur,Chennai"
2339,2 ,685 ,44.86 L,"Sholinganallur,Chennai"
2340,3 ,1745 ,1.22 Cr,"Porur,Chennai"
2341,2 ,957 ,66.93 L,"Porur,Chennai"
2342,2 ,1086 ,75.95 L,"Porur,Chennai"
2343,3 ,1525 ,1.06 Cr,"Porur,Chennai"
2344,2 ,975 ,68.19 L,"Porur,Chennai"
2345,3 ,1533 ,1.07 Cr,"Porur,Chennai"
2346,2 ,1050 ,71 L,"Kovur,Chennai"
2347,2 ,1000 ,60 L,"Thiruneermalai,Chennai"
2348,3 ,3135 ,7.5 Cr,"Royapettah,Chennai"
2349,3 ,1213 ,1.05 Cr,"Anna Nagar West Extension,Chennai"
2350,2 ,1100 ,59 L,"Manapakkam,Chennai"
2351,3 ,1600 ,95 L,"Manapakkam,Chennai"
2352,3 ,1750 ,1.03 Cr,"Perungudi,Chennai"
2353,2 ,1200 ,75 L,"Perungudi,Chennai"
2354,3 ,1800 ,95 L,"Siruseri,Chennai"
2355,3 ,1458 ,1.1 Cr,"Perumbakkam,Chennai"
2356,3 ,1625 ,1.1 Cr,"Perungudi,Chennai"
2357,2 ,1110 ,72 L,"Madhavaram,Chennai"
2358,3 ,1310 ,89 L,"Madhavaram,Chennai"
2359,3 ,1341 ,92 L,"Madhavaram,Chennai"
2360,2 ,1059 ,46 L,"Guduvancheri,Chennai"
2361,2 ,1045 ,45 L,"Guduvancheri,Chennai"
2362,2 ,928 ,52 L,"Pallavaram,Chennai"
2363,3 ,1284 ,79 L,"Pallavaram,Chennai"
2364,1 ,424 ,23 L,"Thirumazhisai,Chennai"
2365,3 ,1210 ,91.53 L,"Tiruvottiyur,Chennai"
2366,2 ,1006 ,76.1 L,"Tiruvottiyur,Chennai"
2367,2 ,608 ,45.99 L,"Tiruvottiyur,Chennai"
2368,3 ,1423 ,1.07 Cr,"Tiruvottiyur,Chennai"
2369,3 ,1651 ,1.24 Cr,"Tiruvottiyur,Chennai"
2370,3 ,1592 ,1.2 Cr,"Tiruvottiyur,Chennai"
2371,2 ,645 ,48.79 L,"Tiruvottiyur,Chennai"
2372,2 ,1135 ,85.86 L,"Tiruvottiyur,Chennai"
2373,4 ,1935 ,1.46 Cr,"Tiruvottiyur,Chennai"
2374,1 ,512 ,25 L,"Guduvancheri,Chennai"
2375,4 ,2356 ,1 Cr,"Sholinganallur,Chennai"
2376,6 ,4864 ,4.2 Cr,"Perungudi,Chennai"
2377,3 ,1740 ,3.54 Cr,"Nungambakkam,Chennai"
2378,3 ,1803 ,1.98 Cr,"Saidapet,Chennai"
2379,3 ,1411 ,46.54 L,"Siruseri,Chennai"
2380,2 ,1132 ,51.89 L,"Siruseri,Chennai"
2381,2 ,973 ,43.65 L,"Siruseri,Chennai"
2382,2 ,1120 ,51.37 L,"Siruseri,Chennai"
2383,2 ,861 ,38.86 L,"Siruseri,Chennai"
2384,3 ,1427 ,64.52 L,"Siruseri,Chennai"
2385,2 ,974 ,43.69 L,"Siruseri,Chennai"
2386,3 ,1428 ,64.56 L,"Siruseri,Chennai"
2387,4 ,2475 ,3.91 Cr,"Guindy,Chennai"
2388,5 ,3750 ,5.93 Cr,"Guindy,Chennai"
2389,3 ,1890 ,2.98 Cr,"Guindy,Chennai"
2390,2 ,1001 ,43.04 L,"Urapakkam,Chennai"
2391,2 ,1023 ,43.98 L,"Urapakkam,Chennai"
2392,2 ,1193 ,51.29 L,"Urapakkam,Chennai"
2393,2 ,998 ,42.91 L,"Urapakkam,Chennai"
2394,3 ,1384 ,59.51 L,"Urapakkam,Chennai"
2395,3 ,1076 ,69.45 L,"Sholinganallur,Chennai"
2396,2 ,968 ,61.35 L,"Sholinganallur,Chennai"
2397,3 ,1110 ,71.48 L,"Sholinganallur,Chennai"
2398,3 ,1081 ,69.75 L,"Sholinganallur,Chennai"
2399,3 ,1086 ,70.05 L,"Sholinganallur,Chennai"
2400,3 ,1129 ,72.62 L,"Sholinganallur,Chennai"
2401,3 ,1127 ,72.5 L,"Sholinganallur,Chennai"
2402,3 ,1095 ,68.8 L,"Sholinganallur,Chennai"
2403,3 ,1134 ,72.92 L,"Sholinganallur,Chennai"
2404,3 ,1068 ,67.17 L,"Sholinganallur,Chennai"
2405,3 ,1072 ,67.41 L,"Sholinganallur,Chennai"
2406,2 ,962 ,61 L,"Sholinganallur,Chennai"
2407,2 ,601 ,16 L,"Guduvancheri,Chennai"
2408,2 ,1265 ,1.06 Cr,"Ayanambakkam,Chennai"
2409,2 ,885 ,37.33 L,"Cholavaram,Chennai"
2410,1 ,800 ,31.8 L,"Padianallur,Chennai"
2411,1 ,700 ,25.47 L,"Minjur,Chennai"
2412,1 ,600 ,21.5 L,"Minjur,Chennai"
2413,1 ,432 ,21 L,"Manali,Chennai"
2414,1 ,600 ,20 L,"Minjur,Chennai"
2415,2 ,900 ,40 L,"Padur,Chennai"
2416,3 ,1280 ,59 L,"Padur,Chennai"
2417,3 ,1653 ,65 L,"Padur,Chennai"
2418,2 ,943 ,34.1 L,"Thiruneermalai,Chennai"
2419,2 ,943 ,33.2 L,"Thiruneermalai,Chennai"
2420,2 ,943 ,34.6 L,"Thiruneermalai,Chennai"
2421,2 ,943 ,35.6 L,"Thiruneermalai,Chennai"
2422,2 ,943 ,34.6 L,"Thiruneermalai,Chennai"
2423,2 ,756 ,34.03 L,"Pozhichalur,Chennai"
2424,2 ,866 ,37.97 L,"Pozhichalur,Chennai"
2425,1 ,500 ,25.1 L,"Pammal,Chennai"
2426,2 ,1020 ,57.2 L,"Pammal,Chennai"
2427,2 ,811 ,34.06 L,"Thiruneermalai,Chennai"
2428,3 ,1224 ,64.87 L,"Pammal,Chennai"
2429,2 ,1130 ,85 L,"Manapakkam,Chennai"
2430,2 ,1054 ,68 L,"Manapakkam,Chennai"
2431,2 ,1204 ,85 L,"Korattur,Chennai"
2432,3 ,1559 ,88 L,"Perumbakkam,Chennai"
2433,2 ,1177 ,60 L,"Thalambur,Chennai"
2434,3 ,1808 ,2.35 Cr,"Saidapet,Chennai"
2435,2 ,1218 ,59 L,"Perumbakkam,Chennai"
2436,2 ,1023 ,50 L,"Mannivakkam,Chennai"
2437,2 ,614 ,57 L,"Korattur,Chennai"
2438,1 ,586 ,50 L,"Mugalivakkam,Chennai"
2439,3 ,1285 ,65 L,"Thalambur,Chennai"
2440,2 ,610 ,57 L,"Korattur,Chennai"
2441,3 ,1695 ,1.35 Cr,"Kotivakkam,Chennai"
2442,2 ,980 ,62 L,"Pallikaranai,Chennai"
2443,2 ,573 ,53 L,"Manapakkam,Chennai"
2444,2 ,1079 ,76 L,"Mugalivakkam,Chennai"
2445,1 ,618 ,35 L,"Perumbakkam,Chennai"
2446,2 ,1228 ,1.32 Cr,"Alandur,Chennai"
2447,2 ,1204 ,87 L,"Korattur,Chennai"
2448,2 ,917 ,55 L,"Mannivakkam,Chennai"
2449,3 ,1277 ,68 L,"Thalambur,Chennai"
2450,2 ,1245 ,60 L,"Perumbakkam,Chennai"
2451,3 ,1490 ,75 L,"Perumbakkam,Chennai"
2452,2 ,1218 ,70 L,"Perumbakkam,Chennai"
2453,2 ,710 ,33.23 L,"Pammal,Chennai"
2454,2 ,709 ,35.25 L,"Pammal,Chennai"
2455,1 ,420 ,20.22 L,"Pammal,Chennai"
2456,2 ,937 ,49.5 L,"Pozhichalur,Chennai"
2457,2 ,866 ,38.97 L,"Pozhichalur,Chennai"
2458,2 ,943 ,35.2 L,"Thiruneermalai,Chennai"
2459,2 ,943 ,35.4 L,"Thiruneermalai,Chennai"
2460,2 ,1005 ,44 L,"Pammal,Chennai"
2461,2 ,937 ,49.5 L,"Pammal,Chennai"
2462,2 ,1020 ,55.63 L,"Pammal,Chennai"
2463,2 ,710 ,33.23 L,"Pammal,Chennai"
2464,2 ,937 ,49.5 L,"Pozhichalur,Chennai"
2465,2 ,866 ,38.97 L,"Pozhichalur,Chennai"
2466,2 ,943 ,35.2 L,"Thiruneermalai,Chennai"
2467,2 ,943 ,35.4 L,"Thiruneermalai,Chennai"
2468,2 ,709 ,35.25 L,"Pammal,Chennai"
2469,3 ,3500 ,4 Cr,"Kottivakkam,Chennai"
2470,3 ,1530 ,1.2 Cr,"Korattur,Chennai"
2471,1 ,628 ,22.6 L,"Guduvancheri,Chennai"
2472,1 ,626 ,22.53 L,"Guduvancheri,Chennai"
2473,1 ,624 ,22.46 L,"Guduvancheri,Chennai"
2474,1 ,622 ,22.39 L,"Guduvancheri,Chennai"
2475,2 ,948 ,34.12 L,"Guduvancheri,Chennai"
2476,2 ,946 ,34.05 L,"Guduvancheri,Chennai"
2477,3 ,2150 ,2 Cr,"Sholinganallur,Chennai"
2478,3 ,1503 ,1.03 Cr,"Manapakkam,Chennai"
2479,2 ,1199 ,75 L,"Perungudi,Chennai"
2480,3 ,2150 ,2 Cr,"Sholinganallur,Chennai"
2481,3 ,1503 ,1.03 Cr,"Manapakkam,Chennai"
2482,2 ,940 ,48.72 L,"Pozhichalur,Chennai"
2483,2 ,800 ,33.48 L,"Thiruneermalai,Chennai"
2484,2 ,1009 ,50.55 L,"Pammal,Chennai"
2485,2 ,846 ,38.2 L,"Pozhichalur,Chennai"
2486,2 ,756 ,34.1 L,"Pozhichalur,Chennai"
2487,2 ,866 ,39.2 L,"Pozhichalur,Chennai"
2488,2 ,940 ,49.5 L,"Pammal,Chennai"
2489,2 ,937 ,48.72 L,"Pozhichalur,Chennai"
2490,2 ,937 ,51.62 L,"Pozhichalur,Chennai"
2491,2 ,1005 ,45 L,"Pammal,Chennai"
2492,2 ,937 ,46.72 L,"Pozhichalur,Chennai"
2493,2 ,920 ,40 L,"Anakaputhur,Chennai"
2494,2 ,937 ,47.2 L,"Pozhichalur,Chennai"
2495,3 ,1180 ,53 L,"Pammal,Chennai"
2496,2 ,725 ,32.63 L,"Anakaputhur,Chennai"
2497,3 ,1224 ,64.64 L,"Pammal,Chennai"
2498,2 ,570 ,28.5 L,"Pammal,Chennai"
2499,2 ,1020 ,57.63 L,"Pammal,Chennai"
2500,2 ,1020 ,58.63 L,"Pammal,Chennai"
2501,1 ,570 ,27 L,"Pammal,Chennai"
