,BHK,Area,Price,Location
2241,2 BHK,1250 Sq.Ft,38.75 L,"Nagavara,Bangalore"
2242,2 BHK,1300 Sq.Ft,38.75 L,"Thanisandra,Bangalore"
2243,2 BHK,1267 Sq.Ft,38.75 L,"Thanisandra,Bangalore"
2244,2 BHK,1150 Sq.Ft,36.75 L,"Hegde Nagar,Bangalore"
2245,2 BHK,1150 Sq.Ft,36.75 L,"HBR Layout,Bangalore"
2246,2 BHK,1400 Sq.Ft,46.75 L,"Hegde Nagar,Bangalore"
2247,2 BHK,1200 Sq.Ft,38 L,"Thanisandra,Bangalore"
2248,2 BHK,1250 Sq.Ft,39.25 L,"Sinthan Nagar,Bangalore"
2249,2 BHK,1205 Sq.Ft,38.85 L,"Hegde Nagar,Bangalore"
2250,2 BHK,1250 Sq.Ft,38.75 L,"Kannur,Bangalore"
2251,2 BHK,1250 Sq.Ft,38.75 L,"Hennur,Bangalore"
2252,2 BHK,1250 Sq.Ft,38.75 L,"Nagavara,Bangalore"
2253,2 BHK,1250 Sq.Ft,38.75 L,"Kannur,Bangalore"
2254,2 BHK,1150 Sq.Ft,36.75 L,"Nagavara,Bangalore"
2255,2 BHK,1250 Sq.Ft,38.75 L,"Sampigehalli,Bangalore"
2256,3 BHK,3500 Sq.Ft,2.3 Cr,"Hulimavu,Bangalore"
2257,2 BHK,1833 Sq.Ft,72 L,"Begur,Bangalore"
2258,5 BHK,5500 Sq.Ft,3.8 Cr,"Nagarbhavi,Bangalore"
2259,2 BHK,1076 Sq.Ft,68 L,"Jalahalli,Bangalore"
2260,3 BHK,2500 Sq.Ft,1.41 Cr,"Nagarbhavi,Bangalore"
2261,5 BHK,5000 Sq.Ft,4.1 Cr,"Nagarbhavi,Bangalore"
2262,5 BHK,4000 Sq.Ft,2.7 Cr,"Nagarbhavi,Bangalore"
2263,5 BHK,4500 Sq.Ft,2.3 Cr,"Nagarbhavi,Bangalore"
2264,5 BHK,6500 Sq.Ft,5.91 Cr,"Nagarbhavi,Bangalore"
2265,4 BHK,3602 Sq.Ft,3 Cr,"Thanisandra,Bangalore"
2266,3 BHK,1680 Sq.Ft,1.29 Cr,"Koramangala,Bangalore"
2267,2 BHK,1304 Sq.Ft,95 L,"Jakkur,Bangalore"
2268,3 BHK,1629 Sq.Ft,1.1 Cr,"Sarjapur,Bangalore"
2269,4 BHK,2800 Sq.Ft,1.25 Cr,"Mahadevapura,Bangalore"
2270,4 BHK,4000 Sq.Ft,2.75 Cr,"Nagarbhavi,Bangalore"
2271,2 BHK,928 Sq.Ft,25.04 L,"Jigani,Bangalore"
2272,2 BHK,1104 Sq.Ft,29.79 L,"Jigani,Bangalore"
2273,4 BHK,2454 Sq.Ft,3.31 Cr,"Koramangala,Bangalore"
2274,5 BHK,2400 Sq.Ft,1.35 Cr,"Hebbal,Bangalore"
2275,3 BHK,1680 Sq.Ft,1.8 Cr,"Thanisandra,Bangalore"
2276,3 BHK,1655 Sq.Ft,1.6 Cr,"Nagawara,Bangalore"
2277,5 BHK,4700 Sq.Ft,3 Cr,"Nagarbhavi,Bangalore"
2278,2 BHK,1260 Sq.Ft,70 L,"Murugeshpalya,Bangalore"
2279,4 BHK,4500 Sq.Ft,3.3 Cr,"Subramanyapura,Bangalore"
2280,2 BHK,1010 Sq.Ft,45.43 L,"Tejaswini Nagar,Bangalore"
2281,2 BHK,1010 Sq.Ft,45.45 L,"Tejaswini Nagar,Bangalore"
2282,2 BHK,1010 Sq.Ft,42.42 L,"Doddakammanahalli,Bangalore"
2283,2 BHK,1010 Sq.Ft,42.42 L,"Doddakammanahalli,Bangalore"
2284,3 BHK,1590 Sq.Ft,87.45 L,"Uttarahalli,Bangalore"
2285,2 BHK,1010 Sq.Ft,42.5 L,"Tejaswini Nagar,Bangalore"
2286,4 BHK,2244 Sq.Ft,3.32 Cr,"Koramangala,Bangalore"
2287,3 BHK,2181 Sq.Ft,1.97 Cr,"Koramangala,Bangalore"
2288,3 BHK,2150 Sq.Ft,2.61 Cr,"HSR Layout,Bangalore"
2289,5 BHK,6000 Sq.Ft,6 Cr,"Nagarbhavi,Bangalore"
2290,2 BHK,1085 Sq.Ft,78 L,"Dasarahalli on Tumkur Road,Bangalore"
2291,2 BHK,1600 Sq.Ft,1.6 Cr,"Chamrajpet,Bangalore"
2292,None,1200 Sq.Ft,1.97 Cr,"byatarayanapura,Bangalore"
2293,None,1200 Sq.Ft,1.68 Cr,"byatarayanapura,Bangalore"
2294,None,2400 Sq.Ft,27.86 L,"Singanayakanahalli,Bangalore"
2295,None,2400 Sq.Ft,1.56 Cr,"Yelahanka,Bangalore"
2296,None,1504 Sq.Ft,1.94 Cr,"J. P. Nagar,Bangalore"
2297,None,1500 Sq.Ft,4 Cr,"Domlur Layout,Bangalore"
2298,None,3240 Sq.Ft,8.12 Cr,"Domlur Layout,Bangalore"
2299,None,1200 Sq.Ft,2.4 Cr,"Domlur Layout,Bangalore"
2300,None,1500 Sq.Ft,4 Cr,"Domlur Layout,Bangalore"
2301,None,3240 Sq.Ft,8.12 Cr,"Domlur Layout,Bangalore"
2302,None,1200 Sq.Ft,2.4 Cr,"Domlur Layout,Bangalore"
2303,None,1600 Sq.Ft,3.2 Cr,"New Thippasandra,Bangalore"
2304,None,1100 Sq.Ft,1.5 Cr,"New Thippasandra,Bangalore"
2305,None,2400 Sq.Ft,3 Cr,"Banaswadi,Bangalore"
2306,None,4000 Sq.Ft,2.4 Cr,"NRI Layout,Bangalore"
2307,None,2400 Sq.Ft,3.36 Cr,"HBR Layout,Bangalore"
2308,None,3000 Sq.Ft,2.7 Cr,"Virupakshapura,Bangalore"
2309,None,2400 Sq.Ft,2.04 Cr,"Hennur,Bangalore"
2310,None,2400 Sq.Ft,3.48 Cr,"HBR Layout,Bangalore"
2311,None,2400 Sq.Ft,92 L,"Yelahanka,Bangalore"
2312,None,2400 Sq.Ft,1 Cr,"Yelahanka,Bangalore"
2313,None,3798 Sq.Ft,1.89 Cr,"Begur,Bangalore"
2314,None,3900 Sq.Ft,10.14 Cr,"Banashankari,Bangalore"
2315,None,2400 Sq.Ft,1.68 Cr,"Akshayanagar,Bangalore"
2316,None,1500 Sq.Ft,1.72 Cr,"Arakere,Bangalore"
2317,None,1870 Sq.Ft,5.23 Cr,"Basavanagudi,Bangalore"
2318,None,3352 Sq.Ft,2.01 Cr,"Akshayanagar,Bangalore"
2319,None,1200 Sq.Ft,1.56 Cr,"CV Raman Nagar,Bangalore"
2320,None,1200 Sq.Ft,34.8 L,"Chandapura,Bangalore"
2321,None,3352 Sq.Ft,2.01 Cr,"Akshayanagar,Bangalore"
2322,None,1500 Sq.Ft,1.03 Cr,"Annapurneshwari Nagar,Bangalore"
2323,None,1500 Sq.Ft,1.42 Cr,"Jnana Ganga Nagar,Bangalore"
2324,None,1200 Sq.Ft,96 L,"Annapurneshwari Nagar,Bangalore"
2325,None,2400 Sq.Ft,1.97 Cr,"SMV Layout,Bangalore"
2326,None,1200 Sq.Ft,84 L,"Gottigere,Bangalore"
2327,None,2400 Sq.Ft,2.64 Cr,"judicial layout,Bangalore"
2328,None,1200 Sq.Ft,90 L,"Hulimavu,Bangalore"
2329,None,2400 Sq.Ft,2.16 Cr,"Hulimavu,Bangalore"
2330,None,1500 Sq.Ft,1.02 Cr,"BTM Layout 2nd Stage,Bangalore"
2331,None,1200 Sq.Ft,31 L,"Chandapura,Bangalore"
2332,None,1200 Sq.Ft,38.4 L,"Vaddarapalya,Bangalore"
2333,None,1200 Sq.Ft,1.56 Cr,"HBR Layout,Bangalore"
2334,None,600 Sq.Ft,12.6 L,"Electronics City,Bangalore"
2335,None,800 Sq.Ft,17.6 L,"Electronics City,Bangalore"
2336,None,1500 Sq.Ft,51 L,"Jigani,Bangalore"
2337,None,1200 Sq.Ft,32.4 L,"Chandapura,Bangalore"
2338,None,1200 Sq.Ft,32.4 L,"Chandapura,Bangalore"
2339,None,1200 Sq.Ft,32.4 L,"Chandapura,Bangalore"
2340,None,3000 Sq.Ft,4.5 Cr,"judicial layout,Bangalore"
2341,None,2400 Sq.Ft,3.5 Cr,"byatarayanapura,Bangalore"
2342,None,1200 Sq.Ft,1.28 Cr,"Kodigehalli,Bangalore"
2343,None,2400 Sq.Ft,2.68 Cr,"Kodigehalli,Bangalore"
2344,None,1535 Sq.Ft,2.22 Cr,"byatarayanapura,Bangalore"
2345,None,2400 Sq.Ft,2.88 Cr,"Kodigehalli,Bangalore"
2346,None,1200 Sq.Ft,1.34 Cr,"Kodigehalli,Bangalore"
2347,None,2800 Sq.Ft,2.4 Cr,"Kodigehalli,Bangalore"
2348,None,2400 Sq.Ft,2.64 Cr,"judicial layout,Bangalore"
2349,None,600 Sq.Ft,44 L,"Jakkur,Bangalore"
2350,None,2400 Sq.Ft,2.28 Cr,"HBR Layout,Bangalore"
2351,None,1500 Sq.Ft,2 Cr,"judicial layout,Bangalore"
2352,None,1200 Sq.Ft,34.8 L,"Chandapura,Bangalore"
2353,None,1200 Sq.Ft,84 L,"Gottigere,Bangalore"
2354,None,1500 Sq.Ft,1.02 Cr,"BTM Layout 2nd Stage,Bangalore"
2355,None,1200 Sq.Ft,90 L,"Hulimavu,Bangalore"
2356,None,2400 Sq.Ft,2.16 Cr,"Hulimavu,Bangalore"
2357,None,800 Sq.Ft,17.6 L,"Electronics City,Bangalore"
2358,None,1500 Sq.Ft,51 L,"Jigani,Bangalore"
2359,None,1200 Sq.Ft,32.4 L,"Chandapura,Bangalore"
2360,None,1200 Sq.Ft,1.28 Cr,"Kodigehalli,Bangalore"
2361,None,2400 Sq.Ft,2.68 Cr,"Kodigehalli,Bangalore"
2362,None,1535 Sq.Ft,2.22 Cr,"byatarayanapura,Bangalore"
2363,None,2400 Sq.Ft,2.88 Cr,"Kodigehalli,Bangalore"
2364,None,1200 Sq.Ft,1.34 Cr,"Kodigehalli,Bangalore"
2365,None,2800 Sq.Ft,2.4 Cr,"Kodigehalli,Bangalore"
2366,None,1500 Sq.Ft,1.13 Cr,"J. P. Nagar,Bangalore"
2367,None,2400 Sq.Ft,1.7 Cr,"Gottigere,Bangalore"
2368,None,3200 Sq.Ft,1.76 Cr,"Akshayanagar,Bangalore"
2369,None,1200 Sq.Ft,66 L,"Akshayanagar,Bangalore"
2370,None,2400 Sq.Ft,1.7 Cr,"Gottigere,Bangalore"
2371,None,1200 Sq.Ft,84 L,"J. P. Nagar,Bangalore"
2372,None,1500 Sq.Ft,98 L,"Akshayanagar,Bangalore"
2373,None,1200 Sq.Ft,85 L,"Gottigere,Bangalore"
2374,None,2400 Sq.Ft,1.68 Cr,"Akshayanagar,Bangalore"
2375,None,1200 Sq.Ft,1.56 Cr,"CV Raman Nagar,Bangalore"
2376,None,2805 Sq.Ft,1.26 Cr,"Bagaluru Near Yelahanka,Bangalore"
2377,None,1500 Sq.Ft,2.1 Cr,"Kaggadasapura,Bangalore"
2378,None,1500 Sq.Ft,1.27 Cr,"Jakkur,Bangalore"
2379,None,1200 Sq.Ft,1.98 Cr,"Kalyan Nagar,Bangalore"
2380,None,2324 Sq.Ft,46.48 L,"Bommasandra,Bangalore"
2381,None,1200 Sq.Ft,96 L,"Thanisandra,Bangalore"
2382,None,1200 Sq.Ft,1.26 Cr,"HBR Layout,Bangalore"
2383,None,1200 Sq.Ft,93.6 L,"HBR Layout,Bangalore"
2384,None,600 Sq.Ft,44 L,"Jakkur,Bangalore"
2385,None,2400 Sq.Ft,2.28 Cr,"HBR Layout,Bangalore"
2386,None,2400 Sq.Ft,3.25 Cr,"judicial layout,Bangalore"
2387,None,1500 Sq.Ft,1.28 Cr,"Virupakshapura,Bangalore"
2388,None,1200 Sq.Ft,1.5 Cr,"Devinagar,Bangalore"
2389,None,1200 Sq.Ft,1.1 Cr,"Virupakshapura,Bangalore"
2390,None,2400 Sq.Ft,3.15 Cr,"judicial layout,Bangalore"
2391,None,10395 Sq.Ft,17.67 Cr,"Basavanagudi,Bangalore"
2392,None,1500 Sq.Ft,26.25 L,"Attibele,Bangalore"
2393,None,1800 Sq.Ft,2.5 Cr,"Kodihalli,Bangalore"
2394,None,1800 Sq.Ft,2.49 Cr,"New Thippasandra,Bangalore"
2395,None,1200 Sq.Ft,33.33 L,"Anchepalya Tumkur Road,Bangalore"
2396,3 BHK,1880 Sq.Ft,1.03 Cr,"Ramanashree California Gardens Layout,Bangalore"
2397,3 BHK,1976 Sq.Ft,1.08 Cr,"Ramanashree California Gardens Layout,Bangalore"
2398,3 BHK,1377 Sq.Ft,42.68 L,"Electronic City Phase 2,Bangalore"
2399,3 BHK,1377 Sq.Ft,42.68 L,"Electronic City Phase 2,Bangalore"
2400,2 BHK,918 Sq.Ft,28.45 L,"Electronic City Phase 2,Bangalore"
2401,2 BHK,918 Sq.Ft,28.45 L,"Electronic City Phase 2,Bangalore"
2402,2 BHK,1089 Sq.Ft,33.75 L,"Electronic City Phase 2,Bangalore"
2403,2 BHK,1089 Sq.Ft,33.75 L,"Electronic City Phase 2,Bangalore"
2404,3 BHK,1395 Sq.Ft,43.24 L,"Electronic City Phase 2,Bangalore"
2405,3 BHK,1395 Sq.Ft,43.24 L,"Electronic City Phase 2,Bangalore"
2406,2 BHK,1050 Sq.Ft,49 L,"Anjanapura,Bangalore"
2407,3 BHK,1294 Sq.Ft,46.77 L,"Electronic City Phase 1,Bangalore"
2408,3 BHK,1304 Sq.Ft,47.12 L,"Electronic City Phase 1,Bangalore"
2409,3 BHK,1367 Sq.Ft,49.33 L,"Electronic City Phase 1,Bangalore"
2410,2 BHK,1010 Sq.Ft,43.92 L,"Doddakammanahalli,Bangalore"
2411,2 BHK,1080 Sq.Ft,48.6 L,"Tejaswini Nagar,Bangalore"
2412,2 BHK,1200 Sq.Ft,50.4 L,"Tejaswini Nagar,Bangalore"
2413,2 BHK,1135 Sq.Ft,62.41 L,"Subramanyapura,Bangalore"
2414,3 BHK,1575 Sq.Ft,86.6 L,"Subramanyapura,Bangalore"
2415,4 BHK,1840 Sq.Ft,1.01 Cr,"Uttarahalli,Bangalore"
2416,4 BHK,1840 Sq.Ft,1.01 Cr,"Uttarahalli,Bangalore"
2417,4 BHK,2455 Sq.Ft,3.32 Cr,"Koramangala,Bangalore"
2418,5 BHK,5100 Sq.Ft,4.05 Cr,"Battarahalli,Bangalore"
2419,2 BHK,1210 Sq.Ft,64.71 L,"Jalahalli,Bangalore"
2420,3 BHK,2010 Sq.Ft,1.06 Cr,"Jalahalli,Bangalore"
2421,3 BHK,1455 Sq.Ft,79.19 L,"Jalahalli,Bangalore"
2422,2 BHK,1460 Sq.Ft,77.45 L,"Jalahalli,Bangalore"
2423,3 BHK,2500 Sq.Ft,1.48 Cr,"Nagarbhavi,Bangalore"
2424,4 BHK,2700 Sq.Ft,1.4 Cr,"Nagarbhavi,Bangalore"
2425,5 BHK,5000 Sq.Ft,3.34 Cr,"Nagarbhavi,Bangalore"
2426,3 BHK,2500 Sq.Ft,1.36 Cr,"Nagarbhavi,Bangalore"
2427,3 BHK,2500 Sq.Ft,1.44 Cr,"Nagarbhavi,Bangalore"
2428,2 BHK,1302 Sq.Ft,84 L,"Kannur on Thanisandra Main Road,Bangalore"
2429,3 BHK,1895 Sq.Ft,2.25 Cr,"Begur,Bangalore"
2430,3 BHK,1893 Sq.Ft,2.25 Cr,"Begur,Bangalore"
2431,3 BHK,2244 Sq.Ft,2.57 Cr,"Koramangala,Bangalore"
2432,None,1500 Sq.Ft,1.02 Cr,"Cholur Palya,Bangalore"
2433,3 BHK,3500 Sq.Ft,2.1 Cr,"Rajajinagar,Bangalore"
2434,3 BHK,1430 Sq.Ft,83 L,"Ramamurthy Nagar,Bangalore"
2435,2 BHK,989 Sq.Ft,39 L,"Horamavu,Bangalore"
2436,2 BHK,1185 Sq.Ft,77 L,"Ramamurthy Nagar,Bangalore"
2437,3 BHK,1430 Sq.Ft,80 L,"Sir M V Nagar,Bangalore"
2438,2 BHK,989 Sq.Ft,39 L,"Horamavu,Bangalore"
2439,2 BHK,989 Sq.Ft,39 L,"Horamavu,Bangalore"
2440,2 BHK,982 Sq.Ft,39 L,"Horamavu,Bangalore"
2441,2 BHK,1230 Sq.Ft,42 L,"Ramamurthy Nagar,Bangalore"
2442,2 BHK,1190 Sq.Ft,41.5 L,"Chansandra,Bangalore"
2443,2 BHK,1095 Sq.Ft,45 L,"Krishnarajapura,Bangalore"
2444,3 BHK,1564 Sq.Ft,62.5 L,"Krishnarajapura,Bangalore"
2445,2 BHK,1230 Sq.Ft,42 L,"Horamavu,Bangalore"
2446,2 BHK,1185 Sq.Ft,40.5 L,"Kalkere,Bangalore"
2447,2 BHK,1165 Sq.Ft,47 L,"Krishnarajapura,Bangalore"
2448,2 BHK,1200 Sq.Ft,45 L,"Sir M V Nagar,Bangalore"
2449,2 BHK,1095 Sq.Ft,48.5 L,"Krishnarajapura,Bangalore"
2450,2 BHK,1075 Sq.Ft,46 L,"Krishnarajapura,Bangalore"
2451,3 BHK,1535 Sq.Ft,60.5 L,"Krishnarajapura,Bangalore"
2452,2 BHK,1230 Sq.Ft,41.5 L,"Horamavu,Bangalore"
2453,2 BHK,1054 Sq.Ft,46 L,"Krishnarajapura,Bangalore"
2454,2 BHK,1185 Sq.Ft,41 L,"Horamavu,Bangalore"
2455,2 BHK,1211 Sq.Ft,50.5 L,"Horamavu,Bangalore"
2456,2 BHK,1600 Sq.Ft,65 L,"Devanahalli,Bangalore"
2457,2 BHK,1200 Sq.Ft,55 L,"Sir M V Nagar,Bangalore"
2458,3 BHK,1750 Sq.Ft,80 L,"Horamavu,Bangalore"
2459,2 BHK,1100 Sq.Ft,44 L,"Ramamurthy Nagar,Bangalore"
2460,3 BHK,2200 Sq.Ft,84 L,"Hennur,Bangalore"
2461,10 BHK,12000 Sq.Ft,5.5 Cr,"Hennur,Bangalore"
2462,2 BHK,1150 Sq.Ft,50 L,"Hennur,Bangalore"
2463,3 BHK,2175 Sq.Ft,2.59 Cr,"HSR Layout,Bangalore"
2464,2 BHK,1230 Sq.Ft,49 L,"Chandapura,Bangalore"
2465,2 BHK,638 Sq.Ft,79 L,"Dasarahalli on Tumkur Road,Bangalore"
2466,4 BHK,1494 Sq.Ft,1.23 Cr,"Dasarahalli on Tumkur Road,Bangalore"
2467,2 BHK,740 Sq.Ft,72 L,"Dasarahalli on Tumkur Road,Bangalore"
2468,4 BHK,1486 Sq.Ft,1.2 Cr,"Dasarahalli on Tumkur Road,Bangalore"
2469,3 BHK,1128 Sq.Ft,1.09 Cr,"Dasarahalli on Tumkur Road,Bangalore"
2470,2 BHK,776 Sq.Ft,81 L,"Dasarahalli on Tumkur Road,Bangalore"
2471,3 BHK,1013 Sq.Ft,1.03 Cr,"Dasarahalli on Tumkur Road,Bangalore"
2472,3 BHK,1541 Sq.Ft,1.06 Cr,"Dasarahalli on Tumkur Road,Bangalore"
2473,2 BHK,1086 Sq.Ft,76.28 L,"Dasarahalli on Tumkur Road,Bangalore"
2474,2 BHK,1095 Sq.Ft,76.88 L,"Dasarahalli on Tumkur Road,Bangalore"
2475,2 BHK,1156 Sq.Ft,80.9 L,"Dasarahalli on Tumkur Road,Bangalore"
2476,2 BHK,1102 Sq.Ft,77.34 L,"Dasarahalli on Tumkur Road,Bangalore"
2477,2 BHK,1131 Sq.Ft,79.25 L,"Dasarahalli on Tumkur Road,Bangalore"
2478,None,1510 Sq.Ft,1.98 Cr,"J. P. Nagar,Bangalore"
2479,None,1200 Sq.Ft,1.96 Cr,"byatarayanapura,Bangalore"
2480,None,1200 Sq.Ft,2.04 Cr,"byatarayanapura,Bangalore"
2481,3 BHK,2500 Sq.Ft,1.7 Cr,"Nagarbhavi,Bangalore"
2482,4 BHK,2800 Sq.Ft,2.4 Cr,"Virupakshapura,Bangalore"
2483,5 BHK,2800 Sq.Ft,4.05 Cr,"byatarayanapura,Bangalore"
2484,2 BHK,1272 Sq.Ft,86.91 L,"Bagaluru Near Yelahanka,Bangalore"
2485,2 BHK,1206 Sq.Ft,82.4 L,"Bagaluru Near Yelahanka,Bangalore"
2486,2 BHK,1314 Sq.Ft,89.78 L,"Bagaluru Near Yelahanka,Bangalore"
2487,3 BHK,1689 Sq.Ft,1.15 Cr,"Bagaluru Near Yelahanka,Bangalore"
2488,3 BHK,1490 Sq.Ft,1.01 Cr,"Bagaluru Near Yelahanka,Bangalore"
2489,3 BHK,1859 Sq.Ft,1.27 Cr,"Bagaluru Near Yelahanka,Bangalore"
2490,3 BHK,1725 Sq.Ft,1.17 Cr,"Bagaluru Near Yelahanka,Bangalore"
2491,3 BHK,1462 Sq.Ft,1 Cr,"Bagaluru Near Yelahanka,Bangalore"
2492,2 BHK,1200 Sq.Ft,81.99 L,"Bagaluru Near Yelahanka,Bangalore"
2493,3 BHK,1763 Sq.Ft,1.2 Cr,"Bagaluru Near Yelahanka,Bangalore"
2494,3 BHK,1598 Sq.Ft,1.09 Cr,"Bagaluru Near Yelahanka,Bangalore"
2495,3 BHK,1888 Sq.Ft,2.26 Cr,"Begur,Bangalore"
2496,None,1250 Sq.Ft,42.57 L,"Anekal City,Bangalore"
2497,None,1200 Sq.Ft,65 L,"Devanahalli,Bangalore"
2498,3 BHK,1760 Sq.Ft,1.65 Cr,"Kodigehalli,Bangalore"
2499,2 BHK,1245 Sq.Ft,1.08 Cr,"Kodigehalli,Bangalore"
2500,3 BHK,2850 Sq.Ft,3.25 Cr,"Jakkur,Bangalore"
2501,5 BHK,4632 Sq.Ft,7.9 Cr,"Rajajinagar,Bangalore"
2502,3 BHK,1800 Sq.Ft,1.3 Cr,"Kogilu,Bangalore"
2503,3 BHK,3485 Sq.Ft,4.5 Cr,"Jakkur,Bangalore"
2504,3 BHK,2850 Sq.Ft,3.5 Cr,"Jakkur,Bangalore"
2505,5 BHK,4632 Sq.Ft,8 Cr,"Rajajinagar,Bangalore"
2506,10 BHK,9400 Sq.Ft,5.2 Cr,"Vidyaranyapura,Bangalore"
2507,3 BHK,1665 Sq.Ft,1.56 Cr,"Kodigehalli,Bangalore"
2508,3 BHK,2500 Sq.Ft,1.35 Cr,"Nagarbhavi,Bangalore"
2509,3 BHK,2500 Sq.Ft,1.46 Cr,"Nagarbhavi,Bangalore"
2510,2 BHK,1100 Sq.Ft,58.8 L,"RR Nagar,Bangalore"
2511,6 BHK,6500 Sq.Ft,7.5 Cr,"byatarayanapura,Bangalore"
2512,4 BHK,2443 Sq.Ft,3.32 Cr,"Koramangala,Bangalore"
2513,3 BHK,1882 Sq.Ft,2.26 Cr,"Begur,Bangalore"
2514,3 BHK,1882 Sq.Ft,2.26 Cr,"Begur,Bangalore"
2515,None,1200 Sq.Ft,43.06 L,"Marsur,Bangalore"
2516,None,1950 Sq.Ft,65 L,"Marsur,Bangalore"
2517,None,2251 Sq.Ft,74.25 L,"Marsur,Bangalore"
2518,None,1200 Sq.Ft,96 L,"Kodigehalli,Bangalore"
2519,None,1964 Sq.Ft,64.84 L,"Marsur,Bangalore"
2520,None,1525 Sq.Ft,51 L,"Marsur,Bangalore"
2521,None,1200 Sq.Ft,1.05 Cr,"Virupakshapura,Bangalore"
2522,None,3000 Sq.Ft,2.85 Cr,"Virupakshapura,Bangalore"
2523,None,1200 Sq.Ft,1.03 Cr,"Virupakshapura,Bangalore"
2524,None,1200 Sq.Ft,1.16 Cr,"Virupakshapura,Bangalore"
2525,2 BHK,1250 Sq.Ft,80 L,"Kodigehalli,Bangalore"
2526,3 BHK,1700 Sq.Ft,1.8 Cr,"Vasanth Nagar,Bangalore"
2527,3 BHK,1965 Sq.Ft,2.23 Cr,"Indira Nagar,Bangalore"
2528,6 BHK,2800 Sq.Ft,4.5 Cr,"Jogupalya,Bangalore"
2529,7 BHK,3500 Sq.Ft,1.65 Cr,"Sir M V Nagar,Bangalore"
2530,4 BHK,1400 Sq.Ft,1.05 Cr,"Margondanahalli,Bangalore"
2531,2 BHK,900 Sq.Ft,69.5 L,"Seegehalli Magadi Road,Bangalore"
2532,3 BHK,1200 Sq.Ft,84 L,"Krishnarajapura,Bangalore"
2533,2 BHK,1200 Sq.Ft,86 L,"Krishnarajapura,Bangalore"
2534,5 BHK,2100 Sq.Ft,98 L,"Krishnarajapura,Bangalore"
2535,2 BHK,1000 Sq.Ft,90 L,"NRI Layout,Bangalore"
2536,2 BHK,1200 Sq.Ft,84 L,"Krishnarajapura,Bangalore"
2537,3 BHK,1200 Sq.Ft,82 L,"Krishnarajapura,Bangalore"
2538,None,900 Sq.Ft,11.69 L,"Karudabande Hosahalli,Bangalore"
2539,None,1500 Sq.Ft,19.48 L,"Karudabande Hosahalli,Bangalore"
2540,None,1200 Sq.Ft,15.58 L,"Karudabande Hosahalli,Bangalore"
2541,4 BHK,4000 Sq.Ft,4 Cr,"Ramanashree California Gardens Layout,Bangalore"
2542,5 BHK,7600 Sq.Ft,5 Cr,"Chikkabettahalli,Bangalore"
2543,10 BHK,13000 Sq.Ft,6.5 Cr,"Ramanashree California Gardens Layout,Bangalore"
2544,9 BHK,4600 Sq.Ft,2.75 Cr,"Virupakshapura,Bangalore"
2545,4 BHK,4500 Sq.Ft,2.8 Cr,"Jakkur,Bangalore"
2546,2 BHK,1300 Sq.Ft,85 L,"Jakkur,Bangalore"
2547,3 BHK,3544 Sq.Ft,3.54 Cr,"Anagalapura Near Hennur Main Road,Bangalore"
2548,3 BHK,2400 Sq.Ft,2.28 Cr,"Anagalapura Near Hennur Main Road,Bangalore"
2549,4 BHK,4300 Sq.Ft,4.3 Cr,"Anagalapura Near Hennur Main Road,Bangalore"
2550,3 BHK,2100 Sq.Ft,1.37 Cr,"Kasavanahalli,Bangalore"
2551,3 BHK,2100 Sq.Ft,1.37 Cr,"Kasavanahalli,Bangalore"
2552,3 BHK,2110 Sq.Ft,2.58 Cr,"HSR Layout,Bangalore"
2553,3 BHK,2150 Sq.Ft,2.6 Cr,"HSR Layout,Bangalore"
2554,3 BHK,2150 Sq.Ft,2.6 Cr,"HSR Layout,Bangalore"
2555,3 BHK,2250 Sq.Ft,2.64 Cr,"Koramangala,Bangalore"
2556,None,1500 Sq.Ft,1.95 Cr,"J. P. Nagar,Bangalore"
2557,None,1500 Sq.Ft,1.96 Cr,"J. P. Nagar,Bangalore"
2558,3 BHK,1962 Sq.Ft,2.4 Cr,"Koramangala,Bangalore"
2559,3 BHK,2791 Sq.Ft,2.76 Cr,"Koramangala,Bangalore"
2560,3 BHK,1961 Sq.Ft,2.41 Cr,"Koramangala,Bangalore"
2561,3 BHK,2791 Sq.Ft,2.76 Cr,"Koramangala,Bangalore"
2562,4 BHK,2799 Sq.Ft,2.77 Cr,"Jakkur,Bangalore"
2563,3 BHK,2489 Sq.Ft,2.47 Cr,"Jakkur,Bangalore"
2564,3 BHK,2015 Sq.Ft,2.02 Cr,"Jakkur,Bangalore"
2565,3 BHK,1803 Sq.Ft,1.8 Cr,"Kammmanhalli,Bangalore"
2566,2 BHK,1340 Sq.Ft,1.35 Cr,"Kammmanhalli,Bangalore"
2567,2 BHK,1492 Sq.Ft,1.5 Cr,"Kammmanhalli,Bangalore"
2568,2 BHK,1293 Sq.Ft,1.31 Cr,"Kammmanhalli,Bangalore"
2569,2 BHK,1477 Sq.Ft,1.49 Cr,"Kammmanhalli,Bangalore"
2570,3 BHK,1997 Sq.Ft,1.99 Cr,"Kammmanhalli,Bangalore"
2571,3 BHK,1900 Sq.Ft,1.2 Cr,"Kogilu,Bangalore"
2572,3 BHK,1837 Sq.Ft,1.16 Cr,"Kogilu,Bangalore"
2573,2 BHK,1450 Sq.Ft,91.79 L,"Kogilu,Bangalore"
2574,3 BHK,1650 Sq.Ft,1.04 Cr,"Kogilu,Bangalore"
2575,3 BHK,1950 Sq.Ft,1.23 Cr,"Kogilu,Bangalore"
